2025-06-01 05:17:06,753 INFO    StreamThr :2739114 [internal.py:wandb_internal():86] W&B internal server running at pid: 2739114, started at: 2025-06-01 05:17:06.752396
2025-06-01 05:17:15,888 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:15,888 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 12
2025-06-01 05:17:15,889 INFO    SenderThread:2739114 [file_stream.py:finish():595] file stream finish called
2025-06-01 05:17:16,050 INFO    SenderThread:2739114 [file_stream.py:finish():599] file stream finish is done
2025-06-01 05:17:16,050 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 13
2025-06-01 05:17:16,050 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:16,050 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 13
2025-06-01 05:17:16,050 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:16,050 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 13
2025-06-01 05:17:16,050 INFO    SenderThread:2739114 [sender.py:transition_state():617] send defer: 14
2025-06-01 05:17:16,050 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: defer
2025-06-01 05:17:16,050 INFO    HandlerThread:2739114 [handler.py:handle_request_defer():172] handle defer: 14
2025-06-01 05:17:16,050 DEBUG   SenderThread:2739114 [sender.py:send():382] send: final
2025-06-01 05:17:16,050 DEBUG   SenderThread:2739114 [sender.py:send():382] send: footer
2025-06-01 05:17:16,050 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: defer
2025-06-01 05:17:16,050 INFO    SenderThread:2739114 [sender.py:send_request_defer():613] handle sender defer: 14
2025-06-01 05:17:16,050 DEBUG   HandlerThread:2739114 [handler.py:handle_request():146] handle_request: poll_exit
2025-06-01 05:17:16,051 DEBUG   SenderThread:2739114 [sender.py:send_request():409] send_request: poll_exit
